chembl	surechembl	patent_id	date	ipc	assignee	organization_name	acquired_by	person	genes
CHEMBL496305	SCHEMBL1244615	US-20130109721-A1	2013-05-02	C07D 401/12	SPROTT KEVIN			True	DAO
CHEMBL496305	SCHEMBL1244615	US-8193350-B2	2012-06-05	C07F 5/02	SUZUKI KOJI			True	DAO
CHEMBL496305	SCHEMBL1244615	WO-2011100359-A1	2011-08-18	C07D 491/048	IRONWOOD PHARMACEUTICALS INC	Ironwood Pharmaceuticals			DAO
CHEMBL496305	SCHEMBL1244615	WO-2011071996-A1	2011-06-16	C07D 209/22	IRONWOOD PHARMACEUTICALS INC	Ironwood Pharmaceuticals			DAO
CHEMBL496305	SCHEMBL1244615	WO-2011017634-A2	2011-02-10	C07D 491/153	SEPRACORE INC		Sumitomo Chemical		DAO
CHEMBL496305	SCHEMBL1244615	WO-2010017418-A1	2010-02-11	C07D 491/04	DENNIS RICHARD			True	DAO
CHEMBL496305	SCHEMBL1244615	EP-2022794-A1	2009-02-11	C07F 5/02	UNIV KEIO	Keio University			DAO
CHEMBL496305	SCHEMBL1244615	EP-1543011-B1	2006-05-03	C07D 495/04	JANSSEN PHARMACEUTICA NV	Johnson and Johnson			DAO
CHEMBL496305	SCHEMBL1244615	EP-1543011-A2	2005-06-22	C07D 491/04	JANSSEN PHARMACEUTICA NV	Johnson and Johnson			DAO
CHEMBL496305	SCHEMBL1244615	US-6867184-B2	2005-03-15	C07D 401/12	PFIZER	Pfizer			DAO
CHEMBL496305	SCHEMBL1244615	US-6828343-B2	2004-12-07	C07D 491/048	PFIZER	Pfizer			DAO
CHEMBL496305	SCHEMBL1244615	WO-2004022537-A2	2004-03-18	A61P 43/00	JANSSEN PHARMACEUTICA NV	Johnson and Johnson			DAO
CHEMBL496305	SCHEMBL1244615	US-20040048878-A1	2004-03-11	A61P 43/00	JANSSEN PHARMACEUTICA, N.V.	Johnson and Johnson			DAO
CHEMBL496305	SCHEMBL1244615	EP-1391460-A1	2004-02-25	C07D 495/04	PFIZER PROD INC	Pfizer			DAO
CHEMBL496305	SCHEMBL1244615	EP-1088824-B1	2004-01-07	C07D 491/048	PFIZER PROD INC	Pfizer			DAO
CHEMBL496305	SCHEMBL1244615	US-20030195361-A1	2003-10-16	C07D 491/048	PFIZER	Pfizer			DAO
CHEMBL496305	SCHEMBL1244615	US-6576653-B2	2003-06-10	C07D 491/048	PFIZER	Pfizer			DAO
CHEMBL496305	SCHEMBL1244615	US-20030040535-A1	2003-02-27	C07D 401/12					DAO
CHEMBL496305	SCHEMBL1244615	US-20020183369-A1	2002-12-05	C07D 491/048					DAO
CHEMBL496305	SCHEMBL1244615	US-6441015-B2	2002-08-27	C07D 401/12	PFIZER	Pfizer			DAO
CHEMBL496305	SCHEMBL1244615	US-9884832-B2	2018-02-06	C07D 413/04	UNIV PENNSYLVANIA	University of Pennsylvania			DAO
CHEMBL496305	SCHEMBL1244615	EP-2022794-B1	2017-08-23	C07F 5/02	UNIV KEIO	Keio University			DAO
CHEMBL496305	SCHEMBL1244615	US-20150191439-A1	2015-07-09	C07D 271/06	UNIV PENNSYLVANIA	University of Pennsylvania			DAO
CHEMBL496305	SCHEMBL1244615	US-20130178453-A1	2013-07-11	C07D 495/04	ROHDE JASON			True	DAO
CHEMBL496305	SCHEMBL1244615	WO-2013086131-A1	2013-06-13	C07H 15/00	UNIV PENNSYLVANIA	University of Pennsylvania			DAO
CHEMBL496305	SCHEMBL1244615	US-20130109721-A1	2013-05-02	C07D 401/12	SPROTT KEVIN			True	DAO
CHEMBL496305	SCHEMBL1244615	US-8193350-B2	2012-06-05	C07F 5/02	SUZUKI KOJI			True	DAO
CHEMBL496305	SCHEMBL1244615	WO-2011100359-A1	2011-08-18	C07D 491/048	IRONWOOD PHARMACEUTICALS INC	Ironwood Pharmaceuticals			DAO
CHEMBL496305	SCHEMBL1244615	WO-2011071996-A1	2011-06-16	C07D 209/22	IRONWOOD PHARMACEUTICALS INC	Ironwood Pharmaceuticals			DAO
CHEMBL496305	SCHEMBL1244615	WO-2011017634-A2	2011-02-10	C07D 491/153	SEPRACORE INC		Sumitomo Chemical		DAO
CHEMBL496305	SCHEMBL1244615	WO-2010017418-A1	2010-02-11	C07D 491/04	DENNIS RICHARD			True	DAO
CHEMBL496305	SCHEMBL1244615	EP-2022794-A1	2009-02-11	C07F 5/02	UNIV KEIO	Keio University			DAO
CHEMBL496305	SCHEMBL1244615	EP-1543011-B1	2006-05-03	C07D 495/04	JANSSEN PHARMACEUTICA NV	Johnson and Johnson			DAO
CHEMBL496305	SCHEMBL1244615	EP-1543011-A2	2005-06-22	C07D 491/04	JANSSEN PHARMACEUTICA NV	Johnson and Johnson			DAO
CHEMBL496305	SCHEMBL1244615	US-6867184-B2	2005-03-15	C07D 401/12	PFIZER	Pfizer			DAO
CHEMBL496305	SCHEMBL1244615	US-6828343-B2	2004-12-07	C07D 491/048	PFIZER	Pfizer			DAO
CHEMBL496305	SCHEMBL1244615	WO-2004022537-A2	2004-03-18	A61P 43/00	JANSSEN PHARMACEUTICA NV	Johnson and Johnson			DAO
CHEMBL496305	SCHEMBL1244615	US-20040048878-A1	2004-03-11	A61P 43/00	JANSSEN PHARMACEUTICA, N.V.	Johnson and Johnson			DAO
CHEMBL496305	SCHEMBL1244615	EP-1391460-A1	2004-02-25	C07D 495/04	PFIZER PROD INC	Pfizer			DAO
CHEMBL496305	SCHEMBL1244615	EP-1088824-B1	2004-01-07	C07D 491/048	PFIZER PROD INC	Pfizer			DAO
CHEMBL496305	SCHEMBL1244615	US-20030195361-A1	2003-10-16	C07D 491/048	PFIZER	Pfizer			DAO
CHEMBL496305	SCHEMBL1244615	US-6576653-B2	2003-06-10	C07D 491/048	PFIZER	Pfizer			DAO
CHEMBL496305	SCHEMBL1244615	US-20030040535-A1	2003-02-27	C07D 401/12					DAO
CHEMBL496305	SCHEMBL1244615	US-20020183369-A1	2002-12-05	C07D 491/048					DAO
CHEMBL496305	SCHEMBL1244615	US-6441015-B2	2002-08-27	C07D 401/12	PFIZER	Pfizer			DAO
CHEMBL496305	SCHEMBL1244615	US-9884832-B2	2018-02-06	C07D 413/04	UNIV PENNSYLVANIA	University of Pennsylvania			DAO
CHEMBL496305	SCHEMBL1244615	EP-2022794-B1	2017-08-23	C07F 5/02	UNIV KEIO	Keio University			DAO
CHEMBL496305	SCHEMBL1244615	US-20150191439-A1	2015-07-09	C07D 271/06	UNIV PENNSYLVANIA	University of Pennsylvania			DAO
CHEMBL496305	SCHEMBL1244615	US-20130178453-A1	2013-07-11	C07D 495/04	ROHDE JASON			True	DAO
CHEMBL496305	SCHEMBL1244615	WO-2013086131-A1	2013-06-13	C07H 15/00	UNIV PENNSYLVANIA	University of Pennsylvania			DAO
CHEMBL496305	SCHEMBL1244615	US-20130109721-A1	2013-05-02	C07D 401/12	SPROTT KEVIN			True	DAO
CHEMBL496305	SCHEMBL1244615	US-8193350-B2	2012-06-05	C07F 5/02	SUZUKI KOJI			True	DAO
CHEMBL496305	SCHEMBL1244615	WO-2011100359-A1	2011-08-18	C07D 491/048	IRONWOOD PHARMACEUTICALS INC	Ironwood Pharmaceuticals			DAO
CHEMBL496305	SCHEMBL1244615	WO-2011071996-A1	2011-06-16	C07D 209/22	IRONWOOD PHARMACEUTICALS INC	Ironwood Pharmaceuticals			DAO
CHEMBL496305	SCHEMBL1244615	WO-2011017634-A2	2011-02-10	C07D 491/153	SEPRACORE INC		Sumitomo Chemical		DAO
CHEMBL496305	SCHEMBL1244615	WO-2010017418-A1	2010-02-11	C07D 491/04	DENNIS RICHARD			True	DAO
CHEMBL496305	SCHEMBL1244615	EP-2022794-A1	2009-02-11	C07F 5/02	UNIV KEIO	Keio University			DAO
CHEMBL496305	SCHEMBL1244615	EP-1543011-B1	2006-05-03	C07D 495/04	JANSSEN PHARMACEUTICA NV	Johnson and Johnson			DAO
CHEMBL496305	SCHEMBL1244615	EP-1543011-A2	2005-06-22	C07D 491/04	JANSSEN PHARMACEUTICA NV	Johnson and Johnson			DAO
CHEMBL496305	SCHEMBL1244615	US-6867184-B2	2005-03-15	C07D 401/12	PFIZER	Pfizer			DAO
CHEMBL496305	SCHEMBL1244615	US-6828343-B2	2004-12-07	C07D 491/048	PFIZER	Pfizer			DAO
CHEMBL496305	SCHEMBL1244615	WO-2004022537-A2	2004-03-18	A61P 43/00	JANSSEN PHARMACEUTICA NV	Johnson and Johnson			DAO
CHEMBL496305	SCHEMBL1244615	US-20040048878-A1	2004-03-11	A61P 43/00	JANSSEN PHARMACEUTICA, N.V.	Johnson and Johnson			DAO
CHEMBL496305	SCHEMBL1244615	EP-1391460-A1	2004-02-25	C07D 495/04	PFIZER PROD INC	Pfizer			DAO
CHEMBL496305	SCHEMBL1244615	EP-1088824-B1	2004-01-07	C07D 491/048	PFIZER PROD INC	Pfizer			DAO
CHEMBL496305	SCHEMBL1244615	US-20030195361-A1	2003-10-16	C07D 491/048	PFIZER	Pfizer			DAO
CHEMBL496305	SCHEMBL1244615	US-6576653-B2	2003-06-10	C07D 491/048	PFIZER	Pfizer			DAO
CHEMBL496305	SCHEMBL1244615	US-20030040535-A1	2003-02-27	C07D 401/12					DAO
CHEMBL496305	SCHEMBL1244615	US-20020183369-A1	2002-12-05	C07D 491/048					DAO
CHEMBL496305	SCHEMBL1244615	US-6441015-B2	2002-08-27	C07D 401/12	PFIZER	Pfizer			DAO
CHEMBL496305	SCHEMBL1244615	US-9884832-B2	2018-02-06	C07D 413/04	UNIV PENNSYLVANIA	University of Pennsylvania			DAO
CHEMBL496305	SCHEMBL1244615	EP-2022794-B1	2017-08-23	C07F 5/02	UNIV KEIO	Keio University			DAO
CHEMBL496305	SCHEMBL1244615	US-20150191439-A1	2015-07-09	C07D 271/06	UNIV PENNSYLVANIA	University of Pennsylvania			DAO
CHEMBL496305	SCHEMBL1244615	US-20130178453-A1	2013-07-11	C07D 495/04	ROHDE JASON			True	DAO
CHEMBL496305	SCHEMBL1244615	WO-2013086131-A1	2013-06-13	C07H 15/00	UNIV PENNSYLVANIA	University of Pennsylvania			DAO
CHEMBL496305	SCHEMBL1244615	US-20130109721-A1	2013-05-02	C07D 401/12	SPROTT KEVIN			True	DAO
CHEMBL496305	SCHEMBL1244615	US-8193350-B2	2012-06-05	C07F 5/02	SUZUKI KOJI			True	DAO
CHEMBL496305	SCHEMBL1244615	WO-2011100359-A1	2011-08-18	C07D 491/048	IRONWOOD PHARMACEUTICALS INC	Ironwood Pharmaceuticals			DAO
CHEMBL496305	SCHEMBL1244615	WO-2011071996-A1	2011-06-16	C07D 209/22	IRONWOOD PHARMACEUTICALS INC	Ironwood Pharmaceuticals			DAO
CHEMBL496305	SCHEMBL1244615	WO-2011017634-A2	2011-02-10	C07D 491/153	SEPRACORE INC		Sumitomo Chemical		DAO
CHEMBL496305	SCHEMBL1244615	WO-2010017418-A1	2010-02-11	C07D 491/04	DENNIS RICHARD			True	DAO
CHEMBL496305	SCHEMBL1244615	EP-2022794-A1	2009-02-11	C07F 5/02	UNIV KEIO	Keio University			DAO
CHEMBL496305	SCHEMBL1244615	EP-1543011-B1	2006-05-03	C07D 495/04	JANSSEN PHARMACEUTICA NV	Johnson and Johnson			DAO
CHEMBL496305	SCHEMBL1244615	EP-1543011-A2	2005-06-22	C07D 491/04	JANSSEN PHARMACEUTICA NV	Johnson and Johnson			DAO
CHEMBL496305	SCHEMBL1244615	US-6867184-B2	2005-03-15	C07D 401/12	PFIZER	Pfizer			DAO
CHEMBL496305	SCHEMBL1244615	US-6828343-B2	2004-12-07	C07D 491/048	PFIZER	Pfizer			DAO
CHEMBL496305	SCHEMBL1244615	WO-2004022537-A2	2004-03-18	A61P 43/00	JANSSEN PHARMACEUTICA NV	Johnson and Johnson			DAO
CHEMBL496305	SCHEMBL1244615	US-20040048878-A1	2004-03-11	A61P 43/00	JANSSEN PHARMACEUTICA, N.V.	Johnson and Johnson			DAO
CHEMBL496305	SCHEMBL1244615	EP-1391460-A1	2004-02-25	C07D 495/04	PFIZER PROD INC	Pfizer			DAO
CHEMBL496305	SCHEMBL1244615	EP-1088824-B1	2004-01-07	C07D 491/048	PFIZER PROD INC	Pfizer			DAO
CHEMBL496305	SCHEMBL1244615	US-20030195361-A1	2003-10-16	C07D 491/048	PFIZER	Pfizer			DAO
CHEMBL496305	SCHEMBL1244615	US-6576653-B2	2003-06-10	C07D 491/048	PFIZER	Pfizer			DAO
CHEMBL496305	SCHEMBL1244615	US-20030040535-A1	2003-02-27	C07D 401/12					DAO
CHEMBL496305	SCHEMBL1244615	US-20020183369-A1	2002-12-05	C07D 491/048					DAO
CHEMBL496305	SCHEMBL1244615	US-6441015-B2	2002-08-27	C07D 401/12	PFIZER	Pfizer			DAO
CHEMBL496305	SCHEMBL1244615	US-9884832-B2	2018-02-06	C07D 413/04	UNIV PENNSYLVANIA	University of Pennsylvania			DAO
CHEMBL496305	SCHEMBL1244615	EP-2022794-B1	2017-08-23	C07F 5/02	UNIV KEIO	Keio University			DAO
CHEMBL496305	SCHEMBL1244615	US-20150191439-A1	2015-07-09	C07D 271/06	UNIV PENNSYLVANIA	University of Pennsylvania			DAO
CHEMBL496305	SCHEMBL1244615	US-20130178453-A1	2013-07-11	C07D 495/04	ROHDE JASON			True	DAO
CHEMBL496305	SCHEMBL1244615	WO-2013086131-A1	2013-06-13	C07H 15/00	UNIV PENNSYLVANIA	University of Pennsylvania			DAO
CHEMBL496305	SCHEMBL1244615	US-20130109721-A1	2013-05-02	C07D 401/12	SPROTT KEVIN			True	DAO
CHEMBL496305	SCHEMBL1244615	US-8193350-B2	2012-06-05	C07F 5/02	SUZUKI KOJI			True	DAO
CHEMBL496305	SCHEMBL1244615	WO-2011100359-A1	2011-08-18	C07D 491/048	IRONWOOD PHARMACEUTICALS INC	Ironwood Pharmaceuticals			DAO
CHEMBL496305	SCHEMBL1244615	WO-2011071996-A1	2011-06-16	C07D 209/22	IRONWOOD PHARMACEUTICALS INC	Ironwood Pharmaceuticals			DAO
CHEMBL496305	SCHEMBL1244615	WO-2011017634-A2	2011-02-10	C07D 491/153	SEPRACORE INC		Sumitomo Chemical		DAO
CHEMBL496305	SCHEMBL1244615	WO-2010017418-A1	2010-02-11	C07D 491/04	DENNIS RICHARD			True	DAO
CHEMBL496305	SCHEMBL1244615	EP-2022794-A1	2009-02-11	C07F 5/02	UNIV KEIO	Keio University			DAO
CHEMBL496305	SCHEMBL1244615	EP-1543011-B1	2006-05-03	C07D 495/04	JANSSEN PHARMACEUTICA NV	Johnson and Johnson			DAO
CHEMBL496305	SCHEMBL1244615	EP-1543011-A2	2005-06-22	C07D 491/04	JANSSEN PHARMACEUTICA NV	Johnson and Johnson			DAO
CHEMBL496305	SCHEMBL1244615	US-6867184-B2	2005-03-15	C07D 401/12	PFIZER	Pfizer			DAO
CHEMBL496305	SCHEMBL1244615	US-6828343-B2	2004-12-07	C07D 491/048	PFIZER	Pfizer			DAO
CHEMBL496305	SCHEMBL1244615	WO-2004022537-A2	2004-03-18	A61P 43/00	JANSSEN PHARMACEUTICA NV	Johnson and Johnson			DAO
CHEMBL496305	SCHEMBL1244615	US-20040048878-A1	2004-03-11	A61P 43/00	JANSSEN PHARMACEUTICA, N.V.	Johnson and Johnson			DAO
CHEMBL496305	SCHEMBL1244615	EP-1391460-A1	2004-02-25	C07D 495/04	PFIZER PROD INC	Pfizer			DAO
CHEMBL496305	SCHEMBL1244615	EP-1088824-B1	2004-01-07	C07D 491/048	PFIZER PROD INC	Pfizer			DAO
CHEMBL496305	SCHEMBL1244615	US-20030195361-A1	2003-10-16	C07D 491/048	PFIZER	Pfizer			DAO
CHEMBL496305	SCHEMBL1244615	US-6576653-B2	2003-06-10	C07D 491/048	PFIZER	Pfizer			DAO
CHEMBL496305	SCHEMBL1244615	US-20030040535-A1	2003-02-27	C07D 401/12					DAO
CHEMBL496305	SCHEMBL1244615	US-20020183369-A1	2002-12-05	C07D 491/048					DAO
CHEMBL496305	SCHEMBL1244615	US-6441015-B2	2002-08-27	C07D 401/12	PFIZER	Pfizer			DAO
CHEMBL496305	SCHEMBL1244615	US-9884832-B2	2018-02-06	C07D 413/04	UNIV PENNSYLVANIA	University of Pennsylvania			DAO
CHEMBL496305	SCHEMBL1244615	EP-2022794-B1	2017-08-23	C07F 5/02	UNIV KEIO	Keio University			DAO
CHEMBL496305	SCHEMBL1244615	US-20150191439-A1	2015-07-09	C07D 271/06	UNIV PENNSYLVANIA	University of Pennsylvania			DAO
CHEMBL496305	SCHEMBL1244615	US-20130178453-A1	2013-07-11	C07D 495/04	ROHDE JASON			True	DAO
CHEMBL496305	SCHEMBL1244615	WO-2013086131-A1	2013-06-13	C07H 15/00	UNIV PENNSYLVANIA	University of Pennsylvania			DAO
CHEMBL496305	SCHEMBL1244615	US-20130109721-A1	2013-05-02	C07D 401/12	SPROTT KEVIN			True	DAO
CHEMBL496305	SCHEMBL1244615	US-8193350-B2	2012-06-05	C07F 5/02	SUZUKI KOJI			True	DAO
CHEMBL496305	SCHEMBL1244615	WO-2011100359-A1	2011-08-18	C07D 491/048	IRONWOOD PHARMACEUTICALS INC	Ironwood Pharmaceuticals			DAO
CHEMBL496305	SCHEMBL1244615	WO-2011071996-A1	2011-06-16	C07D 209/22	IRONWOOD PHARMACEUTICALS INC	Ironwood Pharmaceuticals			DAO
CHEMBL496305	SCHEMBL1244615	WO-2011017634-A2	2011-02-10	C07D 491/153	SEPRACORE INC		Sumitomo Chemical		DAO
CHEMBL496305	SCHEMBL1244615	WO-2010017418-A1	2010-02-11	C07D 491/04	DENNIS RICHARD			True	DAO
CHEMBL496305	SCHEMBL1244615	EP-2022794-A1	2009-02-11	C07F 5/02	UNIV KEIO	Keio University			DAO
CHEMBL496305	SCHEMBL1244615	EP-1543011-B1	2006-05-03	C07D 495/04	JANSSEN PHARMACEUTICA NV	Johnson and Johnson			DAO
CHEMBL496305	SCHEMBL1244615	EP-1543011-A2	2005-06-22	C07D 491/04	JANSSEN PHARMACEUTICA NV	Johnson and Johnson			DAO
CHEMBL496305	SCHEMBL1244615	US-6867184-B2	2005-03-15	C07D 401/12	PFIZER	Pfizer			DAO
CHEMBL496305	SCHEMBL1244615	US-6828343-B2	2004-12-07	C07D 491/048	PFIZER	Pfizer			DAO
CHEMBL496305	SCHEMBL1244615	WO-2004022537-A2	2004-03-18	A61P 43/00	JANSSEN PHARMACEUTICA NV	Johnson and Johnson			DAO
CHEMBL496305	SCHEMBL1244615	US-20040048878-A1	2004-03-11	A61P 43/00	JANSSEN PHARMACEUTICA, N.V.	Johnson and Johnson			DAO
CHEMBL496305	SCHEMBL1244615	EP-1391460-A1	2004-02-25	C07D 495/04	PFIZER PROD INC	Pfizer			DAO
CHEMBL496305	SCHEMBL1244615	EP-1088824-B1	2004-01-07	C07D 491/048	PFIZER PROD INC	Pfizer			DAO
CHEMBL496305	SCHEMBL1244615	US-20030195361-A1	2003-10-16	C07D 491/048	PFIZER	Pfizer			DAO
CHEMBL496305	SCHEMBL1244615	US-6576653-B2	2003-06-10	C07D 491/048	PFIZER	Pfizer			DAO
CHEMBL496305	SCHEMBL1244615	US-20030040535-A1	2003-02-27	C07D 401/12					DAO
CHEMBL496305	SCHEMBL1244615	US-20020183369-A1	2002-12-05	C07D 491/048					DAO
CHEMBL496305	SCHEMBL1244615	US-6441015-B2	2002-08-27	C07D 401/12	PFIZER	Pfizer			DAO
CHEMBL496305	SCHEMBL1244615	US-9884832-B2	2018-02-06	C07D 413/04	UNIV PENNSYLVANIA	University of Pennsylvania			DAO
CHEMBL496305	SCHEMBL1244615	EP-2022794-B1	2017-08-23	C07F 5/02	UNIV KEIO	Keio University			DAO
CHEMBL496305	SCHEMBL1244615	US-20150191439-A1	2015-07-09	C07D 271/06	UNIV PENNSYLVANIA	University of Pennsylvania			DAO
CHEMBL496305	SCHEMBL1244615	US-20130178453-A1	2013-07-11	C07D 495/04	ROHDE JASON			True	DAO
CHEMBL496305	SCHEMBL1244615	WO-2013086131-A1	2013-06-13	C07H 15/00	UNIV PENNSYLVANIA	University of Pennsylvania			DAO
CHEMBL496305	SCHEMBL1244615	US-20130109721-A1	2013-05-02	C07D 401/12	SPROTT KEVIN			True	DAO
CHEMBL496305	SCHEMBL1244615	US-8193350-B2	2012-06-05	C07F 5/02	SUZUKI KOJI			True	DAO
CHEMBL496305	SCHEMBL1244615	WO-2011100359-A1	2011-08-18	C07D 491/048	IRONWOOD PHARMACEUTICALS INC	Ironwood Pharmaceuticals			DAO
CHEMBL496305	SCHEMBL1244615	WO-2011071996-A1	2011-06-16	C07D 209/22	IRONWOOD PHARMACEUTICALS INC	Ironwood Pharmaceuticals			DAO
CHEMBL496305	SCHEMBL1244615	WO-2011017634-A2	2011-02-10	C07D 491/153	SEPRACORE INC		Sumitomo Chemical		DAO
CHEMBL496305	SCHEMBL1244615	WO-2010017418-A1	2010-02-11	C07D 491/04	DENNIS RICHARD			True	DAO
CHEMBL496305	SCHEMBL1244615	EP-2022794-A1	2009-02-11	C07F 5/02	UNIV KEIO	Keio University			DAO
CHEMBL496305	SCHEMBL1244615	EP-1543011-B1	2006-05-03	C07D 495/04	JANSSEN PHARMACEUTICA NV	Johnson and Johnson			DAO
CHEMBL496305	SCHEMBL1244615	EP-1543011-A2	2005-06-22	C07D 491/04	JANSSEN PHARMACEUTICA NV	Johnson and Johnson			DAO
CHEMBL496305	SCHEMBL1244615	US-6867184-B2	2005-03-15	C07D 401/12	PFIZER	Pfizer			DAO
CHEMBL496305	SCHEMBL1244615	US-6828343-B2	2004-12-07	C07D 491/048	PFIZER	Pfizer			DAO
CHEMBL496305	SCHEMBL1244615	WO-2004022537-A2	2004-03-18	A61P 43/00	JANSSEN PHARMACEUTICA NV	Johnson and Johnson			DAO
CHEMBL496305	SCHEMBL1244615	US-20040048878-A1	2004-03-11	A61P 43/00	JANSSEN PHARMACEUTICA, N.V.	Johnson and Johnson			DAO
CHEMBL496305	SCHEMBL1244615	EP-1391460-A1	2004-02-25	C07D 495/04	PFIZER PROD INC	Pfizer			DAO
CHEMBL496305	SCHEMBL1244615	EP-1088824-B1	2004-01-07	C07D 491/048	PFIZER PROD INC	Pfizer			DAO
CHEMBL496305	SCHEMBL1244615	US-20030195361-A1	2003-10-16	C07D 491/048	PFIZER	Pfizer			DAO
CHEMBL496305	SCHEMBL1244615	US-6576653-B2	2003-06-10	C07D 491/048	PFIZER	Pfizer			DAO
CHEMBL496305	SCHEMBL1244615	US-20030040535-A1	2003-02-27	C07D 401/12					DAO
CHEMBL496305	SCHEMBL1244615	US-20020183369-A1	2002-12-05	C07D 491/048					DAO
CHEMBL496305	SCHEMBL1244615	US-6441015-B2	2002-08-27	C07D 401/12	PFIZER	Pfizer			DAO
CHEMBL496305	SCHEMBL1244615	US-9884832-B2	2018-02-06	C07D 413/04	UNIV PENNSYLVANIA	University of Pennsylvania			DAO
CHEMBL496305	SCHEMBL1244615	EP-2022794-B1	2017-08-23	C07F 5/02	UNIV KEIO	Keio University			DAO
CHEMBL496305	SCHEMBL1244615	US-20150191439-A1	2015-07-09	C07D 271/06	UNIV PENNSYLVANIA	University of Pennsylvania			DAO
CHEMBL496305	SCHEMBL1244615	US-20130178453-A1	2013-07-11	C07D 495/04	ROHDE JASON			True	DAO
CHEMBL496305	SCHEMBL1244615	WO-2013086131-A1	2013-06-13	C07H 15/00	UNIV PENNSYLVANIA	University of Pennsylvania			DAO
CHEMBL496305	SCHEMBL1244615	US-20130109721-A1	2013-05-02	C07D 401/12	SPROTT KEVIN			True	DAO
CHEMBL496305	SCHEMBL1244615	US-8193350-B2	2012-06-05	C07F 5/02	SUZUKI KOJI			True	DAO
CHEMBL496305	SCHEMBL1244615	WO-2011100359-A1	2011-08-18	C07D 491/048	IRONWOOD PHARMACEUTICALS INC	Ironwood Pharmaceuticals			DAO
CHEMBL496305	SCHEMBL1244615	WO-2011071996-A1	2011-06-16	C07D 209/22	IRONWOOD PHARMACEUTICALS INC	Ironwood Pharmaceuticals			DAO
CHEMBL496305	SCHEMBL1244615	WO-2011017634-A2	2011-02-10	C07D 491/153	SEPRACORE INC		Sumitomo Chemical		DAO
CHEMBL496305	SCHEMBL1244615	WO-2010017418-A1	2010-02-11	C07D 491/04	DENNIS RICHARD			True	DAO
CHEMBL496305	SCHEMBL1244615	EP-2022794-A1	2009-02-11	C07F 5/02	UNIV KEIO	Keio University			DAO
CHEMBL496305	SCHEMBL1244615	EP-1543011-B1	2006-05-03	C07D 495/04	JANSSEN PHARMACEUTICA NV	Johnson and Johnson			DAO
CHEMBL496305	SCHEMBL1244615	EP-1543011-A2	2005-06-22	C07D 491/04	JANSSEN PHARMACEUTICA NV	Johnson and Johnson			DAO
CHEMBL496305	SCHEMBL1244615	US-6867184-B2	2005-03-15	C07D 401/12	PFIZER	Pfizer			DAO
CHEMBL496305	SCHEMBL1244615	US-6828343-B2	2004-12-07	C07D 491/048	PFIZER	Pfizer			DAO
CHEMBL496305	SCHEMBL1244615	WO-2004022537-A2	2004-03-18	A61P 43/00	JANSSEN PHARMACEUTICA NV	Johnson and Johnson			DAO
CHEMBL496305	SCHEMBL1244615	US-20040048878-A1	2004-03-11	A61P 43/00	JANSSEN PHARMACEUTICA, N.V.	Johnson and Johnson			DAO
CHEMBL496305	SCHEMBL1244615	EP-1391460-A1	2004-02-25	C07D 495/04	PFIZER PROD INC	Pfizer			DAO
CHEMBL496305	SCHEMBL1244615	EP-1088824-B1	2004-01-07	C07D 491/048	PFIZER PROD INC	Pfizer			DAO
CHEMBL496305	SCHEMBL1244615	US-20030195361-A1	2003-10-16	C07D 491/048	PFIZER	Pfizer			DAO
CHEMBL496305	SCHEMBL1244615	US-6576653-B2	2003-06-10	C07D 491/048	PFIZER	Pfizer			DAO
CHEMBL496305	SCHEMBL1244615	US-20030040535-A1	2003-02-27	C07D 401/12					DAO
CHEMBL496305	SCHEMBL1244615	US-20020183369-A1	2002-12-05	C07D 491/048					DAO
CHEMBL496305	SCHEMBL1244615	US-6441015-B2	2002-08-27	C07D 401/12	PFIZER	Pfizer			DAO
CHEMBL496305	SCHEMBL1244615	US-9884832-B2	2018-02-06	C07D 413/04	UNIV PENNSYLVANIA	University of Pennsylvania			DAO
CHEMBL496305	SCHEMBL1244615	EP-2022794-B1	2017-08-23	C07F 5/02	UNIV KEIO	Keio University			DAO
CHEMBL496305	SCHEMBL1244615	US-20150191439-A1	2015-07-09	C07D 271/06	UNIV PENNSYLVANIA	University of Pennsylvania			DAO
CHEMBL496305	SCHEMBL1244615	US-20130178453-A1	2013-07-11	C07D 495/04	ROHDE JASON			True	DAO
CHEMBL496305	SCHEMBL1244615	WO-2013086131-A1	2013-06-13	C07H 15/00	UNIV PENNSYLVANIA	University of Pennsylvania			DAO
CHEMBL496305	SCHEMBL1244615	US-20130109721-A1	2013-05-02	C07D 401/12	SPROTT KEVIN			True	DAO
CHEMBL496305	SCHEMBL1244615	US-8193350-B2	2012-06-05	C07F 5/02	SUZUKI KOJI			True	DAO
CHEMBL496305	SCHEMBL1244615	WO-2011100359-A1	2011-08-18	C07D 491/048	IRONWOOD PHARMACEUTICALS INC	Ironwood Pharmaceuticals			DAO
CHEMBL496305	SCHEMBL1244615	WO-2011071996-A1	2011-06-16	C07D 209/22	IRONWOOD PHARMACEUTICALS INC	Ironwood Pharmaceuticals			DAO
CHEMBL496305	SCHEMBL1244615	WO-2011017634-A2	2011-02-10	C07D 491/153	SEPRACORE INC		Sumitomo Chemical		DAO
CHEMBL496305	SCHEMBL1244615	WO-2010017418-A1	2010-02-11	C07D 491/04	DENNIS RICHARD			True	DAO
